"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0042254","BP","GO:0042254","ribosome biogenesis","15/256","317/18805",0.0473186119873817,3.47588475946372,5.22275850146659,3.15038094256907e-05,0.00121469688057056,0.00108439428233693,"PRKDC/DDX17/RPSA/XPO1/EIF4A3/NOP56/FBL/NOP58/EIF5B/PELP1/SART1/RBM10/TRMT112/NUP88/GAR1",15
"GO:0051054","BP","GO:0051054","positive regulation of DNA metabolic process","14/256","293/18805",0.0477815699658703,3.509892278157,5.08682825714874,5.20794592938747e-05,0.00197975296667842,0.00176738150220429,"PRKDC/HNRNPA2B1/DHX9/TRIM28/PARP1/RUVBL2/HMGB1/RUVBL1/RPS3/TP53BP1/FH/TFRC/TOP2B/SMARCA4",14
"GO:0160049","BP","GO:0160049","negative regulation of cGAS/STING signaling pathway","4/256","16/18805",0.25,18.3642578125,8.16298947878839,5.36777847390421e-05,0.00198460741110513,0.00177171520212931,"PRKDC/PARP1/PCBP2/BANF1",4
"GO:2000767","BP","GO:2000767","positive regulation of cytoplasmic translation","4/256","16/18805",0.25,18.3642578125,8.16298947878839,5.36777847390421e-05,0.00198460741110513,0.00177171520212931,"DHX9/HNRNPU/SYNCRIP/YBX1",4
"GO:0000724","BP","GO:0000724","double-strand break repair via homologous recombination","11/256","188/18805",0.0585106382978723,4.29801778590426,5.33902460093375,5.55876779290445e-05,0.00202744787473637,0.00180996009643788,"PARP1/RUVBL2/RUVBL1/MCM7/TP53BP1/CHD4/MCM2/FEN1/MCM5/RPA3/RAD21",11
"GO:0006635","BP","GO:0006635","fatty acid beta-oxidation","7/256","74/18805",0.0945945945945946,6.94863809121622,6.02334555373562,6.60600749911201e-05,0.00237728189868044,0.00212226683024104,"HADHA/HSD17B10/DECR1/ACADM/ECI1/ACOX1/ECHDC1",7
"GO:0048511","BP","GO:0048511","rhythmic process","14/256","303/18805",0.0462046204620462,3.39405424917492,4.9354961392797,7.4656759568377e-05,0.00265129729046118,0.00236688812537417,"PRKDC/DHX9/HNRNPU/PARP1/DDX5/DDB1/PPP1CC/THRAP3/CCAR2/RBM4/PSPC1/GFPT1/TOP1/USP7",14
"GO:0072594","BP","GO:0072594","establishment of protein localization to organelle","18/256","467/18805",0.0385438972162741,2.83132026231263,4.70794748667474,7.71359302107394e-05,0.00270376461868553,0.00241372719415424,"FLNA/TRIM28/RUVBL2/TPR/HSPA4/ELAVL1/IPO7/USP7/MAVS/NUP93/NUP98/NUP214/PMPCB/NUP133/NUP88/NUP35/RANBP2/TOMM20",18
"GO:0000387","BP","GO:0000387","spliceosomal snRNP assembly","6/256","53/18805",0.113207547169811,8.31589033018868,6.26565066310876,8.0635989499167e-05,0.00279021199561861,0.00249090121408358,"SART3/SRSF10/SNRPD3/SART1/SNRPD1/SNRPE",6
"GO:0000819","BP","GO:0000819","sister chromatid segregation","12/256","234/18805",0.0512820512820513,3.76702724358974,5.00366899297964,9.1817437038868e-05,0.00307920882151257,0.0027488968594381,"FLNA/NUMA1/HNRNPU/TPR/PPP1CC/TOP2B/SMARCA4/BUB3/GOLGA2/RAD21/STAG2/ZNF207",12
"GO:1903313","BP","GO:1903313","positive regulation of mRNA metabolic process","12/256","234/18805",0.0512820512820513,3.76702724358974,5.00366899297964,9.1817437038868e-05,0.00307920882151257,0.0027488968594381,"DHX9/KHSRP/HNRNPU/NCL/SYNCRIP/YBX1/ELAVL1/THRAP3/CAPRIN1/NUP98/TRA2A/CNOT3",12
"GO:0007059","BP","GO:0007059","chromosome segregation","17/256","431/18805",0.0394431554524362,2.89737710266821,4.68139500730721,9.24104907530634e-05,0.00307920882151257,0.0027488968594381,"FLNA/TUBB/NUMA1/HNRNPU/TPR/DDB1/PPP1CC/RPS3/RCC2/TOP1/TOP2B/SMARCA4/BUB3/GOLGA2/RAD21/STAG2/ZNF207",17
"GO:0043488","BP","GO:0043488","regulation of mRNA stability","13/256","274/18805",0.0474452554744526,3.48518761405109,4.86821653538362,0.000103400391438699,0.00340338605479326,0.00303829905010502,"DHX9/KHSRP/HNRNPU/SYNCRIP/HNRNPC/YBX1/APEX1/ELAVL1/THRAP3/HNRNPA0/CAPRIN1/RBM10/CNOT3",13
"GO:0019395","BP","GO:0019395","fatty acid oxidation","8/256","107/18805",0.0747663551401869,5.49211448598131,5.47431748136559,0.000107926576331272,0.00350956421106149,0.00313308729514626,"HADHA/HSD17B10/ADH5/DECR1/ACADM/ECI1/ACOX1/ECHDC1",8
"GO:0006260","BP","GO:0006260","DNA replication","13/256","280/18805",0.0464285714285714,3.41050502232143,4.77411417713322,0.000128325023617875,0.00412320522315053,0.00368090199324957,"DHX9/PARP1/RUVBL2/RUVBL1/MCM7/NASP/MCM2/TOP1/SUPT16H/FEN1/MCM5/RPA3/NFIX",13
"GO:0000288","BP","GO:0000288","nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","6/256","58/18805",0.103448275862069,7.59900323275862,5.91304659829958,0.000134324775968346,0.00421561128300659,0.00376339549806052,"DHX9/HNRNPU/SYNCRIP/YBX1/CAPRIN1/CNOT3",6
"GO:0033047","BP","GO:0033047","regulation of mitotic sister chromatid segregation","6/256","58/18805",0.103448275862069,7.59900323275862,5.91304659829958,0.000134324775968346,0.00421561128300659,0.00376339549806052,"NUMA1/HNRNPU/TPR/BUB3/RAD21/ZNF207",6
"GO:0098813","BP","GO:0098813","nuclear chromosome segregation","14/256","322/18805",0.0434782608695652,3.1937839673913,4.66466452697068,0.000141769071894934,0.00439810028786698,0.00392630859730797,"FLNA/NUMA1/HNRNPU/TPR/DDB1/PPP1CC/RCC2/TOP2B/SMARCA4/BUB3/GOLGA2/RAD21/STAG2/ZNF207",14
"GO:0032204","BP","GO:0032204","regulation of telomere maintenance","8/256","112/18805",0.0714285714285714,5.24693080357143,5.29577526260023,0.000148528311544528,0.00455543082793955,0.00406676202303139,"HNRNPA2B1/HNRNPU/PARP1/RUVBL2/HNRNPC/RUVBL1/USP7/YLPM1",8
"GO:0043487","BP","GO:0043487","regulation of RNA stability","13/256","287/18805",0.0452961672473868,3.32732197299652,4.66750972650014,0.000163805089782571,0.00496752738565346,0.0044346522828185,"DHX9/KHSRP/HNRNPU/SYNCRIP/HNRNPC/YBX1/APEX1/ELAVL1/THRAP3/HNRNPA0/CAPRIN1/RBM10/CNOT3",13
"GO:0034440","BP","GO:0034440","lipid oxidation","8/256","114/18805",0.0701754385964912,5.15487938596491,5.22732414217049,0.000167949187002287,0.00503660950799081,0.00449632384851737,"HADHA/HSD17B10/ADH5/DECR1/ACADM/ECI1/ACOX1/ECHDC1",8
"GO:1900151","BP","GO:1900151","regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","4/256","23/18805",0.173913043478261,12.7751358695652,6.63809984181659,0.000242294240483853,0.00718628741830679,0.00641540215694088,"DHX9/HNRNPU/SYNCRIP/YBX1",4
"GO:0006997","BP","GO:0006997","nucleus organization","9/256","154/18805",0.0584415584415584,4.29294338474026,4.82034826486894,0.000265859414905251,0.00779950609597036,0.00696283982515012,"NUMA1/TPR/TMEM43/BANF1/NUP93/NUP98/NUP133/NUP35/NUP205",9
"GO:0006265","BP","GO:0006265","DNA topological change","3/256","10/18805",0.3,22.037109375,7.81717353752368,0.00027878390361594,0.00800465697722789,0.00714598382280947,"HMGB1/TOP1/TOP2B",3
"GO:0051292","BP","GO:0051292","nuclear pore complex assembly","3/256","10/18805",0.3,22.037109375,7.81717353752368,0.00027878390361594,0.00800465697722789,0.00714598382280947,"NUP93/NUP98/NUP205",3
